801		100.0		1010	1010	1015	1015	0		0		50  0	0		0.2			0.5			20.0	10.0	2		0		0.55	0.8		0.01	0.6		0.7		0.6		0.7		0.2		0.4		0.2		0.4		-1.0	-1.0	0.0		0.05	0.8		0.8		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.15		1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# MEDIUM																																		
402		110.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.6			20.0	10.0	2		1		0.55	0.8		0.01	0.75	0.9		0.75	0.9		0.3		0.5		0.3		0.6		-1.0	-1.0	0.0		0.05	0.8		0.8		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.4			1.0		BulletSmall				ArmorBullet				ArmorBullet
802		110.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.6			20.0	10.0	2		1		0.55	0.8		0.01	0.75	0.9		0.75	0.9		0.3		0.5		0.3		0.6		-1.0	-1.0	0.0		0.05	0.8		0.8		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.4			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# LARGE																																			
403		120.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.7			20.0	10.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.6		0.4		0.7		-1.0	-1.0	0.0		0.05	0.8		0.8		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.6			1.0		BulletLarge				ArmorBullet				ArmorBullet
803		120.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.7			20.0	10.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.6		0.4		0.7		-1.0	-1.0	0.0		0.05	0.8		0.8		blood_entry_shotgun  			blood_armour  			blood_armour_heavy  	blood_stab_uw			5.6			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# NECK																																			
404		130.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			20.0	10.0	4		2		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.4		0.6		0.5		0.8		-1.0	-1.0	0.0		0.05	0.8		0.8		-   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletSmall				ArmorBullet				ArmorBullet
804		130.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			20.0	10.0	4		2		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.4		0.6		0.5		0.8		-1.0	-1.0	0.0		0.05	0.8		0.8		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# HEADSHOT																																		
405		150.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			20.0	10.0	4		2		0.55	0.8		0.01	0.6		1.8		1.2		1.8		0.6		1.8		1.2		1.8		-1.0	-1.0	0.0		0.01	0.5		0.5		         -   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
805		150.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			20.0	10.0	4		2		0.55	0.8		0.01	0.6		1.8		1.2		1.8		0.6		1.8		1.2		1.8		-1.0	-1.0	0.0		0.01	0.5		0.5		         -   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# THIGH																																			
406		120.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.6			20.0	10.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.05	0.8		0.8		         -   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
806		120.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.6			20.0	10.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.05	0.8		0.8		         -   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
																																				
##############																																	
# SHOTGUN																																		
##############																																	
																																				
# NORMAL																																		
108		1.0		1017	1017	1015	1015	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.6		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.2		0.11	0.5		0.5		td_blood_pistol   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunLarge			ShotgunLarge			ShotgunLarge
508		1.0		1017	1017	1015	1015	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.6		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.2		0.11	0.5		0.5		td_blood_pistol   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunLarge			ShotgunLarge			ShotgunLarge
																																				
# HEADSHOT																																		
109		1.0		1010	1010	1015	1015	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.6		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.2		0.11	0.5		0.5		td_blood_pistol   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
509		1.0		1010	1010	1015	1015	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.6		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.2		0.11	0.5		0.5		td_blood_pistol   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
# HUGE																																		
110		1.0		1017	1017	1010	1010	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.6		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.2		0.11	0.5		0.5		ent_sht_blood   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunHuge			ShotgunHuge			ShotgunHuge
510		1.0		1017	1017	1010	1010	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.6		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.2		0.11	0.5		0.5		ent_sht_blood   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunHuge			ShotgunHuge			ShotgunHuge
																																				
																																				
##############																																		
# SNIPER																																		
##############																																		
																																				
# NORMAL																																		
201		1.0		1017	1017	1017	1017	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.3		1.5		1.8		1.5		1.7		1.8		2.2		1.5		1.7		1.8		2.2		-1.0	-1.0	0.15		0.11	0.5		0.5		ent_brk_blood   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				BulletSmall				BulletSmall
701		1.0		1017	1017	1017	1017	1017	1017		50  0	0		0.1			0.4		100.0	250.0	0		0		0.3		1.5		1.8		1.5		1.7		1.8		2.2		1.5		1.7		1.8		2.2		-1.0	-1.0	0.15		0.11	0.5		0.5		ent_brk_blood   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.1			1.0		BulletLarge				BulletSmall				BulletSmall
																																				
# HEADSHOT																																		
202		1.0		1010	1010	1010	1010	1010	1010		50  0	0		0.1			0.4		100.0	250.0	0		0		0.3		1.5		1.8		1.6		1.8		1.9		3.2		2.6		1.8		1.9		2.2		-1.0	-1.0	0.15		0.11	0.5		0.5		ent_brk_blood       blood_armour  			blood_armour_heavy  	blood_stab_uw			0.9			1.0		ShotgunSmallMonolithic				ShotgunSmallMonolithic				ShotgunSmallMonolithic
702		1.0		1010	1010	1010	1010	1010	1010		50  0	0		0.1			0.4		100.0	250.0	0		0		0.3		1.5		1.8		1.6		1.8		1.9		3.2		2.6		1.8		1.9		2.2		-1.0	-1.0	0.15		0.11	0.5		0.5		ent_brk_blood       blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		ShotgunSmallMonolithic				ShotgunSmallMonolithic				ShotgunSmallMonolithic
																																				
																																				
##############																																	
# RUBBERGUN	/ STUNGUN																																	
##############																																	
																																				
295		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.55	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		bul_rubber_dust			bul_rubber_dust			bul_rubber_dust			-   					0.0			1.0		-						-						-
795		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.55	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		bul_rubber_dust			bul_rubber_dust			bul_rubber_dust			-   					0.0			1.0		-						-						-
																																				
301		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.55	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_stungun			blood_stungun			bul_stungun				-   					0.0			1.0		-						-						-
601		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.55	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_stungun			blood_stungun			bul_stungun				-   					0.0			1.0		-						-						-


##############																																	
# CLOWN / ALIEN																																
##############																																	
																																				
900		1.0		0		0		0		0		0		0		206 44	204		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		scr_clown_bul			-						-						-   					0.0			1.0		-						-						-
950		1.0		0		0		0		0		0		0		0  	139	185		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		2.1		2.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		scr_alien_impact_bul	-						-						-   					0.0			1.0		-						-						-
																																				
																																			
BLOODFX_ENTRY_INFO_END																															
																																				
																																				
																																				
																																				
BLOODFX_EXIT_INFO_START																															
																																				
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#				DECALS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------->		PARTICLE EFFECTS -------------------------------------------------------------------------------------->	PED DAMAGE EFFECTS -------------------------------------------------->	#
# ID	PROB	SPLAT DCL ID	SPRAY DCL ID	MIST DCL ID		COL_TINT		SPRAY		MIST		LOD RANGE		NUM PROBES		PROBE	PROBE	PROBE	 SIZE A HI 		 SIZE A LO		 SIZE B HI		 SIZE B LO		---LIFE----		FADEIN	------GROWTH-------		FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				SIZE_EVO	PROB	BLOOD_DAMAGE_NAME	BLOOD_DAMAGE_NAME		BLOOD_DAMAGE_NAME	#
#				NORM	SOAK	NORM	SOAK	NORM	SOAK	R   G	B		DOT_THRESH	THRESH		HI		LO		HI		LO		VARITN	DISTA	DISTB	MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX				TIME	MIN		MAX								BODY ARMOUR				HEAVY ARMOUR			UNDERWATER														BODY ARMOUR				HEAVY ARMOUR		#
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
																																																																	
##############																																	
# FIREARMS																																		
##############																																	
																																				
# SMALL																																			
101		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			300.0	400.0	1		1		1.00	1.0		0.5		0.82	0.8		0.8		0.8		0.82	0.8		0.8		0.8		-1.0	-1.0	0.0		0.15	0.5		0.5		blood_exit						-   					-   					-   					4.5			1.0		BulletLarge				-						-
501		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			300.0	400.0	1		1		1.00	1.5		0.6		0.86	0.1		0.8		0.8		0.82	0.8		1.8		0.8		-1.0	-1.0	0.0		0.15	0.5		0.5		blood_exit     					-   					-   					-   					4.5			1.0		BulletLarge				-						-
																																				
# MEDIUM																																		
102		19.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			300.0	400.0	2		1		1.0		1.2		0.6		1.34	1.3		1.4		0.8		0.84	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.5		0.5		blood_exit						-   					-   					-   					4.7			1.0		BulletLarge				-						-
502		19.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			300.0	400.0	1		1		1.0		1.8		0.6		1.3		1.3		1.4		0.8		0.84	0.8		1.8		1.0		-1.0	-1.0	0.0		0.01	0.5		0.5		blood_exit     					-   					-   					-   					4.7			1.0		BulletLarge				-						-
																																				
# LARGE																																			
103		21.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			300.0	400.0	3		1		1.0		1.5		0.8		1.35	1.3		0.8		1.3		1.45	1.3		1.4		1.2		-1.0	-1.0	0.0		0.01	0.5		0.5		blood_exit						-   					-   					-   					4.9			1.0		BulletLarge				-						-
503		21.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			300.0	400.0	2		1		1.0		1.9		0.6		1.3		0.8		0.8		1.3		1.35	1.4		1.3		1.2		-1.0	-1.0	0.0		0.01	0.5		0.5		blood_exit     					-   					-   					-   					4.9			1.0		BulletLarge				-						-
																																				
# NECK																																				
104		23.0	1017	1017	1015	1015	1017	1017	50  0	0		0.1			0.4			300.0	400.0	4		1		0.5		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.0		0.15	0.5		0.2		blood_exit  					-   					-   					-   					5.5			1.0		NonFatalHeadshot				-						-
504		23.0	1017	1017	1015	1015	1017	1017	50  0	0		0.1			0.4			300.0	400.0	3		1		0.5		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.0		0.15	0.5		0.2		blood_exit       					-   					-   					-   					5.5			1.0		NonFatalHeadshot				-						-
																																			
# HEADSHOT																																			
105		1.0		1010	1010	1010	1010	1010	1010	50  0	0		0.1			0.4			100.0	200.0	5		3		0.5		1.5		1.8		1.1		1.0		1.0		0.9		1.1		1.0		0.9		1.2		-1.0	-1.0	0.3		0.15	0.2		0.5		ent_sht_blood     						-   					-   					-   					1.4			1.0		BulletMediumHeadshot		-						-
505		1.0		1017	1017	1015	1015	1017	1017	50  0	0		0.1			0.4			100.0	200.0	5		3		0.5		1.5		1.8		1.5		1.4		1.3		1.2		1.4		1.3		1.2		1.4		-1.0	-1.0	0.3		0.15	0.2		0.5		ent_brk_blood						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
																																			
# THIGH																																				
106		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.4			300.0	400.0	3		2		1.0		1.2		0.6		0.84	0.8		0.8		0.8		0.84	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.5		0.2		blood_exit     						-   					-   					-   					0.8			1.0		BulletLarge				-						-
506		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.4			300.0	400.0	2		2		1.0		1.8		0.6		0.8		0.8		0.8		0.8		0.84	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.5		0.2		blood_exit					-   					-   					-   					0.8			1.0		BulletLarge				-						-
																																				
																																				
##############																																			
# SHOTGUN																																			
##############																																			
																																				
# NORMAL																																			
108		20.0	1017	1017	1015	1015	1017	1017	50  0	0		0.3			0.4			400.0	500.0	4		2		0.6		1.5		1.8		1.5		1.4		1.3		1.2		1.4		1.3		1.2		1.4		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_brk_blood     					-   					-   					-   					1.8			1.0		ShotgunLargeMonolithic			ShotgunLargeMonolithic			ShotgunLargeMonolithic
508		20.0	1017	1017	1015	1015	1017	1017	50  0	0		0.2			0.4			400.0	500.0	3		2		0.5		1.5		1.8		1.5		1.4		1.3		1.2		1.4		1.3		1.2		1.4		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_brk_blood						-   					-   					-   					1.8			1.0		ShotgunLargeMonolithic			ShotgunLargeMonolithic			ShotgunLargeMonolithic
																																				
# HEADSHOT																																		
109		20.0	1010	1010	1010	1010	1010	1010	50  0	0		0.3			0.4			400.0	500.0	4		2		0.5		1.5		1.8		1.6		1.5		1.4		1.3		1.5		1.6		1.2		1.4		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_sht_blood						-   					-   					-   					4.3			1.0		ShotgunHugeHeadshot			ShotgunSmallMonolithic			ShotgunSmallMonolithic
509		20.0	1010	1010	1010	1010	1010	1010	50  0	0		0.1			0.4			400.0	500.0	4		2		0.5		1.5		1.8		1.6		1.5		1.4		1.3		1.5		1.6		1.2		1.4		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_sht_blood						-   					-   					-   					4.3			1.0		ShotgunHugeHeadshot			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
# HUGE																																		
110		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.4			400.0	500.0	4		2		0.5		1.5		1.8		1.5		1.4		1.3		1.2		1.4		1.3		1.2		1.4		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_brk_blood     					-   					-   					-   					4.3			1.0		ShotgunHuge			ShotgunHuge			ShotgunHuge
510		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.4			400.0	500.0	4		2		0.5		1.5		1.8		1.5		1.4		1.3		1.2		1.4		1.3		1.2		1.4		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_brk_blood     					-   					-   					-   					4.3			1.0		ShotgunHuge			ShotgunHuge			ShotgunHuge
																																				
																																				
##############																																			
# SNIPER																																			
##############																																			
																																				
# NORMAL																																			
201		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.0	4		1		0.3		1.5		1.8		1.3		1.5		1.5		1.3		1.5		1.4		1.5		1.5		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_sht_blood     			-   					-   					-   					0.7			1.0		BulletMedium				-						-
701		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.0	4		1		0.3		1.5		1.8		1.3		1.5		1.5		1.3		1.5		1.4		1.5		1.5		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_sht_blood				-   					-   					-   					0.7			1.0		BulletMedium				-						-
																																				
# HEADSHOT																																			
202		20.0	1010	1010	1010	1010	1010	1010	50  0	0		0.8			0.8			500.0	600.0	4		1		0.3		1.5		1.8		1.5		1.9		1.7		1.7		1.9		1.7		1.6		1.9		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_sht_blood     	-   					-   					-   					1.5			1.0		SniperHugeHeadshot				-						-
702		20.0	1010	1010	1010	1010	1010	1010	50  0	0		0.8			0.8			500.0	600.0	4		1		0.3		1.5		1.8		1.5		1.9		1.7		1.7		1.9		1.7		1.6		1.9		-1.0	-1.0	0.3		0.15	0.1		0.5		ent_sht_blood     	-   					-   					-   					1.5			1.0		SniperHugeHeadshot				-						-


##############																																	
# CLOWN / ALIEN																																
##############																																	
																																				
900		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		-						-						-						-   					0.0			1.0		-						-						-
950		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		-						-						-						-   					0.0			1.0		-						-						-


BLOODFX_EXIT_INFO_END

